2281008,г Москва аллея Петровско-Разумовская д.16,Москва,аллея Петровско-Разумовская д.16,аллея,Петровско-Разумовская ,д.16,8200620,муниципальный округ Аэропорт,н.д.
2281008,г Москва аллея Петровско-Разумовская д.18,Москва,аллея Петровско-Разумовская д.18,аллея,Петровско-Разумовская ,д.18,7631211,муниципальный округ Аэропорт,1939
2281008,г Москва аллея Петровско-Разумовская д.20,Москва,аллея Петровско-Разумовская д.20,аллея,Петровско-Разумовская ,д.20,8257769,муниципальный округ Аэропорт,1996
2281008,г Москва аллея Петровско-Разумовская д.6,Москва,аллея Петровско-Разумовская д.6,аллея,Петровско-Разумовская ,д.6,8200610,муниципальный округ Аэропорт,н.д.
2281008,г Москва аллея Петровско-Разумовская д.8,Москва,аллея Петровско-Разумовская д.8,аллея,Петровско-Разумовская ,д.8,8200615,муниципальный округ Аэропорт,н.д.
2281008,г Москва пер Авиационный д.4,Москва,пер Авиационный д.4,пер,Авиационный ,д.4,7855713,муниципальный округ Аэропорт,1959
2281008,г Москва пер Авиационный д.8,Москва,пер Авиационный д.8,пер,Авиационный ,д.8,8199795,муниципальный округ Аэропорт,н.д.
2281008,г Москва пер Балтийский 1-й д.4,Москва,пер Балтийский 1-й д.4,пер,Балтийский 1-й ,д.4,7823264,муниципальный округ Аэропорт,1940
2281008,г Москва пер Балтийский 2-й д.1/18 кор.А,Москва,пер Балтийский 2-й д.1/18 кор.А,пер,Балтийский 2-й ,д.1/18 кор.А,7823294,муниципальный округ Аэропорт,1959
2281008,г Москва пер Балтийский 2-й д.1/18 кор.Б,Москва,пер Балтийский 2-й д.1/18 кор.Б,пер,Балтийский 2-й ,д.1/18 кор.Б,7823306,муниципальный округ Аэропорт,1959
2281008,г Москва пер Балтийский 2-й д.2,Москва,пер Балтийский 2-й д.2,пер,Балтийский 2-й ,д.2,7823316,муниципальный округ Аэропорт,1959
2281008,г Москва пер Балтийский 2-й д.4,Москва,пер Балтийский 2-й д.4,пер,Балтийский 2-й ,д.4,8199787,муниципальный округ Аэропорт,н.д.
2281008,г Москва пер Балтийский 2-й д.4 кор.А,Москва,пер Балтийский 2-й д.4 кор.А,пер,Балтийский 2-й ,д.4 кор.А,7823332,муниципальный округ Аэропорт,1963
2281008,г Москва пер Балтийский 2-й д.5,Москва,пер Балтийский 2-й д.5,пер,Балтийский 2-й ,д.5,7823349,муниципальный округ Аэропорт,1959
2281008,г Москва пер Балтийский 2-й д.6,Москва,пер Балтийский 2-й д.6,пер,Балтийский 2-й ,д.6,8229483,муниципальный округ Аэропорт,1962
2281008,г Москва пер Балтийский 3-й д.4 кор.1,Москва,пер Балтийский 3-й д.4 кор.1,пер,Балтийский 3-й ,д.4 кор.1,8259464,муниципальный округ Аэропорт,1957
2281008,г Москва пер Балтийский 3-й д.4 кор.3,Москва,пер Балтийский 3-й д.4 кор.3,пер,Балтийский 3-й ,д.4 кор.3,7572951,муниципальный округ Аэропорт,1961
2281008,г Москва пер Балтийский 3-й д.4 кор.4,Москва,пер Балтийский 3-й д.4 кор.4,пер,Балтийский 3-й ,д.4 кор.4,7572953,муниципальный округ Аэропорт,1964
2281008,г Москва пер Балтийский 3-й д.6 кор.2,Москва,пер Балтийский 3-й д.6 кор.2,пер,Балтийский 3-й ,д.6 кор.2,8259470,муниципальный округ Аэропорт,1999
2281008,г Москва пер Балтийский 3-й д.6 кор.3,Москва,пер Балтийский 3-й д.6 кор.3,пер,Балтийский 3-й ,д.6 кор.3,8259477,муниципальный округ Аэропорт,1998
2281008,г Москва пер Эльдорадовский д.3,Москва,пер Эльдорадовский д.3,пер,Эльдорадовский ,д.3,8201016,муниципальный округ Аэропорт,н.д.
2281008,г Москва пер Эльдорадовский д.4,Москва,пер Эльдорадовский д.4,пер,Эльдорадовский ,д.4,8201008,муниципальный округ Аэропорт,н.д.
2281008,г Москва пер Эльдорадовский д.5,Москва,пер Эльдорадовский д.5,пер,Эльдорадовский ,д.5,7631195,муниципальный округ Аэропорт,н.д.
2281008,г Москва пер Эльдорадовский д.7,Москва,пер Эльдорадовский д.7,пер,Эльдорадовский ,д.7,7631201,муниципальный округ Аэропорт,н.д.
2281008,г Москва пр-кт Ленинградский д.44,Москва,пр-кт Ленинградский д.44,пр-кт,Ленинградский ,д.44,8259493,муниципальный округ Аэропорт,1937
2281008,г Москва пр-кт Ленинградский д.48 кор.2,Москва,пр-кт Ленинградский д.48 кор.2,пр-кт,Ленинградский ,д.48 кор.2,8259498,муниципальный округ Аэропорт,1958
2281008,г Москва пр-кт Ленинградский д.48/2 строение 1,Москва,пр-кт Ленинградский д.48/2 строение 1,пр-кт,Ленинградский ,д.48/2 строение 1,7631150,муниципальный округ Аэропорт,н.д.
2281008,г Москва пр-кт Ленинградский д.50,Москва,пр-кт Ленинградский д.50,пр-кт,Ленинградский ,д.50,8200582,муниципальный округ Аэропорт,н.д.
2281008,г Москва пр-кт Ленинградский д.54/1,Москва,пр-кт Ленинградский д.54/1,пр-кт,Ленинградский ,д.54/1,7855730,муниципальный округ Аэропорт,1963
2281008,г Москва пр-кт Ленинградский д.54А,Москва,пр-кт Ленинградский д.54А,пр-кт,Ленинградский ,д.54А,8199910,муниципальный округ Аэропорт,н.д.
2281008,г Москва пр-кт Ленинградский д.56,Москва,пр-кт Ленинградский д.56,пр-кт,Ленинградский ,д.56,7855752,муниципальный округ Аэропорт,1938
2281008,г Москва пр-кт Ленинградский д.58,Москва,пр-кт Ленинградский д.58,пр-кт,Ленинградский ,д.58,7855762,муниципальный округ Аэропорт,1940
2281008,г Москва пр-кт Ленинградский д.60 кор.1,Москва,пр-кт Ленинградский д.60 кор.1,пр-кт,Ленинградский ,д.60 кор.1,8199917,муниципальный округ Аэропорт,н.д.
2281008,г Москва пр-кт Ленинградский д.60 кор.2,Москва,пр-кт Ленинградский д.60 кор.2,пр-кт,Ленинградский ,д.60 кор.2,8200007,муниципальный округ Аэропорт,н.д.
2281008,г Москва пр-кт Ленинградский д.60А,Москва,пр-кт Ленинградский д.60А,пр-кт,Ленинградский ,д.60А,8200011,муниципальный округ Аэропорт,н.д.
2281008,г Москва пр-кт Ленинградский д.62,Москва,пр-кт Ленинградский д.62,пр-кт,Ленинградский ,д.62,7855771,муниципальный округ Аэропорт,1938
2281008,г Москва пр-кт Ленинградский д.66,Москва,пр-кт Ленинградский д.66,пр-кт,Ленинградский ,д.66,8240411,муниципальный округ Аэропорт,1945
2281008,г Москва пр-кт Ленинградский д.74 кор.1,Москва,пр-кт Ленинградский д.74 кор.1,пр-кт,Ленинградский ,д.74 кор.1,8229486,муниципальный округ Аэропорт,1961
2281008,г Москва пр-кт Ленинградский д.74 кор.2,Москва,пр-кт Ленинградский д.74 кор.2,пр-кт,Ленинградский ,д.74 кор.2,8229489,муниципальный округ Аэропорт,1958
2281008,г Москва пр-кт Ленинградский д.74 кор.3,Москва,пр-кт Ленинградский д.74 кор.3,пр-кт,Ленинградский ,д.74 кор.3,8229491,муниципальный округ Аэропорт,1958
2281008,г Москва пр-кт Ленинградский д.74 кор.4,Москва,пр-кт Ленинградский д.74 кор.4,пр-кт,Ленинградский ,д.74 кор.4,8229493,муниципальный округ Аэропорт,1961
2281008,г Москва пр-кт Ленинградский д.74 кор.5,Москва,пр-кт Ленинградский д.74 кор.5,пр-кт,Ленинградский ,д.74 кор.5,7823360,муниципальный округ Аэропорт,1959
2281008,г Москва пр-кт Ленинградский д.74 кор.6,Москва,пр-кт Ленинградский д.74 кор.6,пр-кт,Ленинградский ,д.74 кор.6,7832500,муниципальный округ Аэропорт,1956
2281008,г Москва пр-кт Ленинградский д.76 кор.1,Москва,пр-кт Ленинградский д.76 кор.1,пр-кт,Ленинградский ,д.76 кор.1,8215720,муниципальный округ Аэропорт,н.д.
2281008,г Москва пр-кт Ленинградский д.76 кор.2,Москва,пр-кт Ленинградский д.76 кор.2,пр-кт,Ленинградский ,д.76 кор.2,8215759,муниципальный округ Аэропорт,н.д.
2281008,г Москва пр-кт Ленинградский д.76 кор.3,Москва,пр-кт Ленинградский д.76 кор.3,пр-кт,Ленинградский ,д.76 кор.3,8215764,муниципальный округ Аэропорт,н.д.
2281008,г Москва пр-кт Ленинградский д.76 кор.4,Москва,пр-кт Ленинградский д.76 кор.4,пр-кт,Ленинградский ,д.76 кор.4,8215767,муниципальный округ Аэропорт,н.д.
2281008,г Москва пр-кт Ленинградский д.78 кор.1,Москва,пр-кт Ленинградский д.78 кор.1,пр-кт,Ленинградский ,д.78 кор.1,7832559,муниципальный округ Аэропорт,1960
2281008,г Москва пр-кт Ленинградский д.78 кор.2,Москва,пр-кт Ленинградский д.78 кор.2,пр-кт,Ленинградский ,д.78 кор.2,7832576,муниципальный округ Аэропорт,1960
2281008,г Москва пр-кт Ленинградский д.78 кор.3,Москва,пр-кт Ленинградский д.78 кор.3,пр-кт,Ленинградский ,д.78 кор.3,7832583,муниципальный округ Аэропорт,1958
2281008,г Москва пр-кт Ленинградский д.78 кор.4,Москва,пр-кт Ленинградский д.78 кор.4,пр-кт,Ленинградский ,д.78 кор.4,8200016,муниципальный округ Аэропорт,н.д.
2281008,г Москва пр-кт Ленинградский д.78 кор.5,Москва,пр-кт Ленинградский д.78 кор.5,пр-кт,Ленинградский ,д.78 кор.5,7832591,муниципальный округ Аэропорт,1959
2281008,г Москва проезд Амбулаторный 1-й д.2/6,Москва,проезд Амбулаторный 1-й д.2/6,проезд,Амбулаторный 1-й ,д.2/6,7823147,муниципальный округ Аэропорт,1968
2281008,г Москва проезд Амбулаторный 1-й д.5 кор.1,Москва,проезд Амбулаторный 1-й д.5 кор.1,проезд,Амбулаторный 1-й ,д.5 кор.1,7572888,муниципальный округ Аэропорт,1959
2281008,г Москва проезд Амбулаторный 1-й д.5 кор.2,Москва,проезд Амбулаторный 1-й д.5 кор.2,проезд,Амбулаторный 1-й ,д.5 кор.2,7572914,муниципальный округ Аэропорт,1962
2281008,г Москва проезд Амбулаторный 1-й д.7 кор.3,Москва,проезд Амбулаторный 1-й д.7 кор.3,проезд,Амбулаторный 1-й ,д.7 кор.3,7572941,муниципальный округ Аэропорт,1974
2281008,г Москва проезд Амбулаторный 1-й д.7 кор.А,Москва,проезд Амбулаторный 1-й д.7 кор.А,проезд,Амбулаторный 1-й ,д.7 кор.А,7572928,муниципальный округ Аэропорт,1958
2281008,г Москва проезд Амбулаторный 1-й д.7 кор.Б,Москва,проезд Амбулаторный 1-й д.7 кор.Б,проезд,Амбулаторный 1-й ,д.7 кор.Б,7572935,муниципальный округ Аэропорт,1958
2281008,г Москва проезд Амбулаторный 2-й д.11,Москва,проезд Амбулаторный 2-й д.11,проезд,Амбулаторный 2-й ,д.11,7572942,муниципальный округ Аэропорт,1961
2281008,г Москва проезд Амбулаторный 2-й д.13,Москва,проезд Амбулаторный 2-й д.13,проезд,Амбулаторный 2-й ,д.13,7572943,муниципальный округ Аэропорт,1961
2281008,г Москва проезд Амбулаторный 2-й д.15,Москва,проезд Амбулаторный 2-й д.15,проезд,Амбулаторный 2-й ,д.15,7572944,муниципальный округ Аэропорт,1962
2281008,г Москва проезд Амбулаторный 2-й д.17,Москва,проезд Амбулаторный 2-й д.17,проезд,Амбулаторный 2-й ,д.17,7572945,муниципальный округ Аэропорт,1963
2281008,г Москва проезд Амбулаторный 2-й д.19,Москва,проезд Амбулаторный 2-й д.19,проезд,Амбулаторный 2-й ,д.19,7572947,муниципальный округ Аэропорт,1959
2281008,г Москва проезд Амбулаторный 2-й д.21/8,Москва,проезд Амбулаторный 2-й д.21/8,проезд,Амбулаторный 2-й ,д.21/8,7572948,муниципальный округ Аэропорт,1959
2281008,г Москва проезд Зыковский Нов. д.3,Москва,проезд Зыковский Нов. д.3,проезд,Зыковский Нов. ,д.3,8252850,муниципальный округ Аэропорт,1959
2281008,г Москва проезд Зыковский Нов. д.5,Москва,проезд Зыковский Нов. д.5,проезд,Зыковский Нов. ,д.5,8252855,муниципальный округ Аэропорт,1961
2281008,г Москва проезд Зыковский Стар. д.3,Москва,проезд Зыковский Стар. д.3,проезд,Зыковский Стар. ,д.3,8201020,муниципальный округ Аэропорт,н.д.
2281008,г Москва проезд Зыковский Стар. д.4,Москва,проезд Зыковский Стар. д.4,проезд,Зыковский Стар. ,д.4,8201026,муниципальный округ Аэропорт,н.д.
2281008,г Москва проезд Зыковский Стар. д.5,Москва,проезд Зыковский Стар. д.5,проезд,Зыковский Стар. ,д.5,7855782,муниципальный округ Аэропорт,1959
2281008,г Москва проезд Зыковский Стар. д.6 кор.1,Москва,проезд Зыковский Стар. д.6 кор.1,проезд,Зыковский Стар. ,д.6 кор.1,8201039,муниципальный округ Аэропорт,н.д.
2281008,г Москва проезд Зыковский Стар. д.6 кор.2,Москва,проезд Зыковский Стар. д.6 кор.2,проезд,Зыковский Стар. ,д.6 кор.2,8201042,муниципальный округ Аэропорт,н.д.
2281008,г Москва проезд Коптевский Б. д.10 кор.1,Москва,проезд Коптевский Б. д.10 кор.1,проезд,Коптевский Б. ,д.10 кор.1,7572960,муниципальный округ Аэропорт,1973
2281008,г Москва проезд Коптевский Б. д.12 кор.1,Москва,проезд Коптевский Б. д.12 кор.1,проезд,Коптевский Б. ,д.12 кор.1,7572961,муниципальный округ Аэропорт,1958
2281008,г Москва проезд Коптевский Б. д.12 кор.2,Москва,проезд Коптевский Б. д.12 кор.2,проезд,Коптевский Б. ,д.12 кор.2,7572962,муниципальный округ Аэропорт,1959
2281008,г Москва проезд Коптевский Б. д.14 кор.1,Москва,проезд Коптевский Б. д.14 кор.1,проезд,Коптевский Б. ,д.14 кор.1,7572964,муниципальный округ Аэропорт,1958
2281008,г Москва проезд Коптевский Б. д.14 кор.2,Москва,проезд Коптевский Б. д.14 кор.2,проезд,Коптевский Б. ,д.14 кор.2,7572965,муниципальный округ Аэропорт,1958
2281008,г Москва проезд Коптевский Б. д.14 кор.3,Москва,проезд Коптевский Б. д.14 кор.3,проезд,Коптевский Б. ,д.14 кор.3,7572966,муниципальный округ Аэропорт,1958
2281008,г Москва проезд Коптевский Б. д.14 кор.4,Москва,проезд Коптевский Б. д.14 кор.4,проезд,Коптевский Б. ,д.14 кор.4,7574143,муниципальный округ Аэропорт,1960
2281008,г Москва проезд Коптевский Б. д.4,Москва,проезд Коптевский Б. д.4,проезд,Коптевский Б. ,д.4,7572958,муниципальный округ Аэропорт,1960
2281008,г Москва проезд Коптевский Б. д.8,Москва,проезд Коптевский Б. д.8,проезд,Коптевский Б. ,д.8,7572959,муниципальный округ Аэропорт,1979
2281008,г Москва проезд Коптевский Б. д.9,Москва,проезд Коптевский Б. д.9,проезд,Коптевский Б. ,д.9,8201051,муниципальный округ Аэропорт,н.д.
2281008,г Москва проезд Коптевский М. д.4/6,Москва,проезд Коптевский М. д.4/6,проезд,Коптевский М. ,д.4/6,7574146,муниципальный округ Аэропорт,1959
2281008,г Москва проезд Коптевский М. д.6 кор.1,Москва,проезд Коптевский М. д.6 кор.1,проезд,Коптевский М. ,д.6 кор.1,7574189,муниципальный округ Аэропорт,1969
2281008,г Москва проезд Коптевский М. д.6 кор.2,Москва,проезд Коптевский М. д.6 кор.2,проезд,Коптевский М. ,д.6 кор.2,7574186,муниципальный округ Аэропорт,1970
2281008,г Москва проезд Коптевский М. д.7,Москва,проезд Коптевский М. д.7,проезд,Коптевский М. ,д.7,7574192,муниципальный округ Аэропорт,1963
2281008,г Москва проезд Кочновский д.4 кор.1,Москва,проезд Кочновский д.4 кор.1,проезд,Кочновский ,д.4 кор.1,8020445,муниципальный округ Аэропорт,2008
2281008,г Москва проезд Кочновский д.4 кор.2,Москва,проезд Кочновский д.4 кор.2,проезд,Кочновский ,д.4 кор.2,8210423,муниципальный округ Аэропорт,2008
2281008,г Москва проезд Шебашевский д.4,Москва,проезд Шебашевский д.4,проезд,Шебашевский ,д.4,7575064,муниципальный округ Аэропорт,н.д.
2281008,г Москва проезд Шебашевский д.4 кор.1,Москва,проезд Шебашевский д.4 кор.1,проезд,Шебашевский ,д.4 кор.1,7575072,муниципальный округ Аэропорт,1951
2281008,г Москва проезд Шебашевский д.4 кор.2,Москва,проезд Шебашевский д.4 кор.2,проезд,Шебашевский ,д.4 кор.2,7575123,муниципальный округ Аэропорт,1951
2281008,г Москва проезд Шебашевский д.5,Москва,проезд Шебашевский д.5,проезд,Шебашевский ,д.5,7575127,муниципальный округ Аэропорт,1961
2281008,г Москва проезд Шебашевский д.6,Москва,проезд Шебашевский д.6,проезд,Шебашевский ,д.6,7575134,муниципальный округ Аэропорт,1949
2281008,г Москва проезд Шебашевский д.7,Москва,проезд Шебашевский д.7,проезд,Шебашевский ,д.7,7575138,муниципальный округ Аэропорт,1959
2281008,г Москва проезд Шебашевский д.8 кор.1,Москва,проезд Шебашевский д.8 кор.1,проезд,Шебашевский ,д.8 кор.1,7575144,муниципальный округ Аэропорт,1952
2281008,г Москва проезд Шебашевский д.8 кор.2,Москва,проезд Шебашевский д.8 кор.2,проезд,Шебашевский ,д.8 кор.2,7575150,муниципальный округ Аэропорт,1958
2281008,г Москва ул 8 Марта 4-я д.4 кор.1,Москва,ул 8 Марта 4-я д.4 кор.1,ул,8 Марта 4-я ,д.4 кор.1,8200472,муниципальный округ Аэропорт,н.д.
2281008,г Москва ул 8 Марта 4-я д.4 кор.2,Москва,ул 8 Марта 4-я д.4 кор.2,ул,8 Марта 4-я ,д.4 кор.2,8200490,муниципальный округ Аэропорт,н.д.
2281008,г Москва ул 8 Марта 4-я д.5,Москва,ул 8 Марта 4-я д.5,ул,8 Марта 4-я ,д.5,7574206,муниципальный округ Аэропорт,1936
2281008,г Москва ул 8 Марта д.11,Москва,ул 8 Марта д.11,ул,8 Марта ,д.11,8200054,муниципальный округ Аэропорт,н.д.
2281008,г Москва ул 8 Марта д.13,Москва,ул 8 Марта д.13,ул,8 Марта ,д.13,8200500,муниципальный округ Аэропорт,н.д.
2281008,г Москва ул 8 Марта д.15,Москва,ул 8 Марта д.15,ул,8 Марта ,д.15,7574198,муниципальный округ Аэропорт,1953
2281008,г Москва ул 8 Марта д.15 кор.А,Москва,ул 8 Марта д.15 кор.А,ул,8 Марта ,д.15 кор.А,7574202,муниципальный округ Аэропорт,1953
2281008,г Москва ул 8 Марта д.7/5,Москва,ул 8 Марта д.7/5,ул,8 Марта ,д.7/5,8200494,муниципальный округ Аэропорт,н.д.
2281008,г Москва ул 8 Марта д.9,Москва,ул 8 Марта д.9,ул,8 Марта ,д.9,8257830,муниципальный округ Аэропорт,1979
2281008,г Москва ул Академика Ильюшина д.1 кор.1,Москва,ул Академика Ильюшина д.1 кор.1,ул,Академика Ильюшина ,д.1 кор.1,7839964,муниципальный округ Аэропорт,1963
2281008,г Москва ул Академика Ильюшина д.10,Москва,ул Академика Ильюшина д.10,ул,Академика Ильюшина ,д.10,7575184,муниципальный округ Аэропорт,1961
2281008,г Москва ул Академика Ильюшина д.12,Москва,ул Академика Ильюшина д.12,ул,Академика Ильюшина ,д.12,7840050,муниципальный округ Аэропорт,1961
2281008,г Москва ул Академика Ильюшина д.14,Москва,ул Академика Ильюшина д.14,ул,Академика Ильюшина ,д.14,7575186,муниципальный округ Аэропорт,1961
2281008,г Москва ул Академика Ильюшина д.16,Москва,ул Академика Ильюшина д.16,ул,Академика Ильюшина ,д.16,7575188,муниципальный округ Аэропорт,1959
2281008,г Москва ул Академика Ильюшина д.3,Москва,ул Академика Ильюшина д.3,ул,Академика Ильюшина ,д.3,8199867,муниципальный округ Аэропорт,н.д.
2281008,г Москва ул Академика Ильюшина д.4 кор.1,Москва,ул Академика Ильюшина д.4 кор.1,ул,Академика Ильюшина ,д.4 кор.1,7839979,муниципальный округ Аэропорт,1957
2281008,г Москва ул Академика Ильюшина д.4 кор.2,Москва,ул Академика Ильюшина д.4 кор.2,ул,Академика Ильюшина ,д.4 кор.2,7839992,муниципальный округ Аэропорт,1959
2281008,г Москва ул Академика Ильюшина д.5,Москва,ул Академика Ильюшина д.5,ул,Академика Ильюшина ,д.5,7840019,муниципальный округ Аэропорт,1960
2281008,г Москва ул Академика Ильюшина д.6,Москва,ул Академика Ильюшина д.6,ул,Академика Ильюшина ,д.6,7840039,муниципальный округ Аэропорт,1956
2281008,г Москва ул Асеева д.2,Москва,ул Асеева д.2,ул,Асеева ,д.2,7572954,муниципальный округ Аэропорт,1962
2281008,г Москва ул Асеева д.6,Москва,ул Асеева д.6,ул,Асеева ,д.6,7572955,муниципальный округ Аэропорт,1964
2281008,г Москва ул Асеева д.8,Москва,ул Асеева д.8,ул,Асеева ,д.8,7572957,муниципальный округ Аэропорт,1962
2281008,г Москва ул Аэропортовская 1-я д.6,Москва,ул Аэропортовская 1-я д.6,ул,Аэропортовская 1-я ,д.6,8199777,муниципальный округ Аэропорт,н.д.
2281008,г Москва ул Балтийская д.10,Москва,ул Балтийская д.10,ул,Балтийская ,д.10,7823230,муниципальный округ Аэропорт,1961
2281008,г Москва ул Балтийская д.4,Москва,ул Балтийская д.4,ул,Балтийская ,д.4,8229478,муниципальный округ Аэропорт,1960
2281008,г Москва ул Балтийская д.6 кор.1,Москва,ул Балтийская д.6 кор.1,ул,Балтийская ,д.6 кор.1,7823246,муниципальный округ Аэропорт,1960
2281008,г Москва ул Балтийская д.6 кор.2,Москва,ул Балтийская д.6 кор.2,ул,Балтийская ,д.6 кор.2,7823254,муниципальный округ Аэропорт,1961
2281008,г Москва ул Балтийская д.6 кор.3,Москва,ул Балтийская д.6 кор.3,ул,Балтийская ,д.6 кор.3,7823257,муниципальный округ Аэропорт,1960
2281008,г Москва ул Башиловка Нов. д.3,Москва,ул Башиловка Нов. д.3,ул,Башиловка Нов. ,д.3,8200602,муниципальный округ Аэропорт,н.д.
2281008,г Москва ул Коккинаки д.1,Москва,ул Коккинаки д.1,ул,Коккинаки ,д.1,7574210,муниципальный округ Аэропорт,1962
2281008,г Москва ул Коккинаки д.2,Москва,ул Коккинаки д.2,ул,Коккинаки ,д.2,7574214,муниципальный округ Аэропорт,1959
2281008,г Москва ул Коккинаки д.8,Москва,ул Коккинаки д.8,ул,Коккинаки ,д.8,7574216,муниципальный округ Аэропорт,1938
2281008,г Москва ул Константина Симонова д.4,Москва,ул Константина Симонова д.4,ул,Константина Симонова ,д.4,7637714,муниципальный округ Аэропорт,1965
2281008,г Москва ул Константина Симонова д.5 кор.1,Москва,ул Константина Симонова д.5 кор.1,ул,Константина Симонова ,д.5 кор.1,7855533,муниципальный округ Аэропорт,1962
2281008,г Москва ул Константина Симонова д.5 кор.2,Москва,ул Константина Симонова д.5 кор.2,ул,Константина Симонова ,д.5 кор.2,7855551,муниципальный округ Аэропорт,1961
2281008,г Москва ул Константина Симонова д.5 кор.3,Москва,ул Константина Симонова д.5 кор.3,ул,Константина Симонова ,д.5 кор.3,7855577,муниципальный округ Аэропорт,1961
2281008,г Москва ул Константина Симонова д.6,Москва,ул Константина Симонова д.6,ул,Константина Симонова ,д.6,8257721,муниципальный округ Аэропорт,1974
